day,site_id,minigrid_name,undervoltage_duration
2023-05-18,hgr beni,enk,0.0
2023-05-18,hgr katwa,enk,0.0833
2023-05-18,hgr kirotshe,snel,0.0
2023-05-18,hgr kitatumba,enk,8.0
2023-05-18,hgr lubero,virunga,0.0
2023-05-18,hgr panzi,snel,0.0
2023-05-18,hopital provincial,snel,0.0
2023-05-18,ngangi 3,virunga,0.0
2023-05-19,cclk,nuru,0.0
2023-05-19,ch cbca bethesda ndosho,virunga,3.0
2023-05-19,ch matanda,enk,0.0
2023-05-19,cs murara,snel,0.25
2023-05-19,csr bakhita,nuru,0.0
2023-05-19,csr kiziba,nuru,0.0
2023-05-19,heal africa,snel,0.0833
2023-05-19,hgr beni,enk,0.0
2023-05-19,hgr katwa,enk,1.3333
2023-05-19,hgr kirotshe,snel,0.0
2023-05-19,hgr kitatumba,enk,6.8333
2023-05-19,hgr lubero,virunga,0.0
2023-05-19,hgr panzi,snel,0.0
2023-05-19,hopital provincial,snel,0.0
2023-05-19,ngangi 3,virunga,0.0
2023-05-20,cclk,nuru,0.0833
2023-05-20,ch cbca bethesda ndosho,virunga,5.25
2023-05-20,ch matanda,enk,0.0
2023-05-20,cs murara,snel,0.0833
2023-05-20,csr bakhita,nuru,0.0
2023-05-20,csr kiziba,nuru,0.0
2023-05-20,heal africa,snel,0.0
2023-05-20,hgr beni,enk,0.0
2023-05-20,hgr katwa,enk,4.5833
2023-05-20,hgr kirotshe,snel,0.0
2023-05-20,hgr kitatumba,enk,5.5
2023-05-20,hgr lubero,virunga,0.0
2023-05-20,hgr panzi,snel,0.0
2023-05-20,hopital provincial,snel,0.0
2023-05-20,ngangi 3,virunga,0.0
2023-05-21,cclk,nuru,0.0
2023-05-21,ch cbca bethesda ndosho,virunga,4.6667
2023-05-21,ch matanda,enk,0.0
2023-05-21,cs murara,snel,0.0
2023-05-21,csr bakhita,nuru,0.0
2023-05-21,csr kiziba,nuru,0.0
2023-05-21,heal africa,snel,0.0
2023-05-21,hgr beni,enk,0.0
2023-05-21,hgr katwa,enk,0.3333
2023-05-21,hgr kirotshe,snel,0.3333
2023-05-21,hgr kitatumba,enk,2.8333
2023-05-21,hgr lubero,virunga,0.0
2023-05-21,hgr panzi,snel,0.0
2023-05-21,hopital provincial,snel,0.0
2023-05-21,ngangi 3,virunga,0.0
2023-05-22,cclk,nuru,0.1667
2023-05-22,ch cbca bethesda ndosho,virunga,2.0
2023-05-22,ch matanda,enk,0.0
2023-05-22,cs murara,snel,0.0
2023-05-22,csr bakhita,nuru,0.0
2023-05-22,csr kiziba,nuru,0.0
2023-05-22,heal africa,snel,0.0
2023-05-22,hgr beni,enk,0.0
2023-05-22,hgr katwa,enk,0.8333
2023-05-22,hgr kirotshe,snel,0.0
2023-05-22,hgr kitatumba,enk,9.8333
2023-05-22,hgr lubero,virunga,0.0
2023-05-22,hgr panzi,snel,0.0
2023-05-22,hopital provincial,snel,0.0
2023-05-22,ngangi 3,virunga,0.0
2023-05-23,cclk,nuru,0.1667
2023-05-23,ch cbca bethesda ndosho,virunga,3.6667
2023-05-23,ch matanda,enk,0.0
2023-05-23,cs murara,snel,0.0
2023-05-23,csr bakhita,nuru,0.0
2023-05-23,csr kiziba,nuru,0.0
2023-05-23,heal africa,snel,0.0
2023-05-23,hgr beni,enk,0.0
2023-05-23,hgr katwa,enk,6.8333
2023-05-23,hgr kirotshe,snel,0.0
2023-05-23,hgr kitatumba,enk,12.0
2023-05-23,hgr lubero,virunga,0.0
2023-05-23,hgr panzi,snel,0.0
2023-05-23,hopital provincial,snel,0.0
2023-05-23,ngangi 3,virunga,0.0
2023-05-24,cclk,nuru,0.1667
2023-05-24,ch cbca bethesda ndosho,virunga,3.6667
2023-05-24,ch matanda,enk,0.0
2023-05-24,cs murara,snel,0.0
2023-05-24,csr bakhita,nuru,0.0
2023-05-24,csr kiziba,nuru,0.0
2023-05-24,heal africa,snel,0.0
2023-05-24,hgr beni,enk,0.0
2023-05-24,hgr katwa,enk,0.8333
2023-05-24,hgr kirotshe,snel,0.0
2023-05-24,hgr kitatumba,enk,12.5
2023-05-24,hgr lubero,virunga,0.0
2023-05-24,hgr panzi,snel,0.0
2023-05-24,hopital provincial,snel,0.0
2023-05-24,ngangi 3,virunga,0.0
2023-05-25,cclk,nuru,0.0
2023-05-25,ch cbca bethesda ndosho,virunga,1.5833
2023-05-25,ch matanda,enk,0.0833
2023-05-25,cs murara,snel,0.0
2023-05-25,csr bakhita,nuru,0.0
2023-05-25,csr kiziba,nuru,0.0
2023-05-25,heal africa,snel,0.0833
2023-05-25,hgr beni,enk,0.0
2023-05-25,hgr katwa,enk,6.1667
2023-05-25,hgr kirotshe,snel,0.0
2023-05-25,hgr kitatumba,enk,8.8333
2023-05-25,hgr lubero,virunga,0.0
2023-05-25,hgr panzi,snel,0.0
2023-05-25,hopital provincial,snel,0.0
2023-05-25,ngangi 3,virunga,0.0
2023-05-26,cclk,nuru,0.0
2023-05-26,ch cbca bethesda ndosho,virunga,0.25
2023-05-26,ch matanda,enk,0.0
2023-05-26,cs murara,snel,0.0
2023-05-26,csr bakhita,nuru,0.0
2023-05-26,csr kiziba,nuru,0.0
2023-05-26,heal africa,snel,0.4167
2023-05-26,hgr beni,enk,0.0
2023-05-26,hgr katwa,enk,1.25
2023-05-26,hgr kirotshe,snel,0.3333
2023-05-26,hgr kitatumba,enk,7.6667
2023-05-26,hgr lubero,virunga,0.0
2023-05-26,hgr panzi,snel,0.0
2023-05-26,hopital provincial,snel,0.0
2023-05-26,ngangi 3,virunga,0.0
2023-05-27,cclk,nuru,0.0
2023-05-27,ch cbca bethesda ndosho,virunga,3.6667
2023-05-27,ch matanda,enk,0.0
2023-05-27,cs murara,snel,0.0
2023-05-27,csr bakhita,nuru,0.0
2023-05-27,csr kiziba,nuru,0.0
2023-05-27,heal africa,snel,0.0
2023-05-27,hgr beni,enk,0.0
2023-05-27,hgr katwa,enk,8.8333
2023-05-27,hgr kirotshe,snel,1.1667
2023-05-27,hgr kitatumba,enk,5.0
2023-05-27,hgr lubero,virunga,0.0
2023-05-27,hgr panzi,snel,0.0
2023-05-27,hopital provincial,snel,0.0
2023-05-27,ngangi 3,virunga,0.0
2023-05-28,cclk,nuru,0.0
2023-05-28,ch cbca bethesda ndosho,virunga,8.0833
2023-05-28,ch matanda,enk,0.0
2023-05-28,cs murara,snel,0.0
2023-05-28,csr bakhita,nuru,0.0
2023-05-28,csr kiziba,nuru,0.0
2023-05-28,heal africa,snel,0.0
2023-05-28,hgr beni,enk,0.0
2023-05-28,hgr katwa,enk,0.1667
2023-05-28,hgr kirotshe,snel,0.0
2023-05-28,hgr kitatumba,enk,4.1667
2023-05-28,hgr lubero,virunga,0.0
2023-05-28,hgr panzi,snel,0.0
2023-05-28,hopital provincial,snel,0.0
2023-05-28,ngangi 3,virunga,0.0
2023-05-29,cclk,nuru,0.1667
2023-05-29,ch cbca bethesda ndosho,virunga,4.25
2023-05-29,ch matanda,enk,0.0833
2023-05-29,cs murara,snel,0.0
2023-05-29,csr bakhita,nuru,0.0
2023-05-29,csr kiziba,nuru,0.0
2023-05-29,heal africa,snel,0.0
2023-05-29,hgr beni,enk,0.0
2023-05-29,hgr katwa,enk,1.0833
2023-05-29,hgr kirotshe,snel,0.0
2023-05-29,hgr kitatumba,enk,1.8333
2023-05-29,hgr lubero,virunga,0.0
2023-05-29,hgr panzi,snel,0.0
2023-05-29,hopital provincial,snel,0.0
2023-05-29,ngangi 3,virunga,0.0
2023-05-30,cclk,nuru,0.0
2023-05-30,ch cbca bethesda ndosho,virunga,2.3333
2023-05-30,ch matanda,enk,0.0
2023-05-30,cs murara,snel,0.0833
2023-05-30,csr bakhita,nuru,0.0
2023-05-30,csr kiziba,nuru,0.0
2023-05-30,heal africa,snel,0.0
2023-05-30,hgr beni,enk,0.0
2023-05-30,hgr katwa,enk,0.0833
2023-05-30,hgr kirotshe,snel,0.0
2023-05-30,hgr kitatumba,enk,10.0
2023-05-30,hgr lubero,virunga,0.0
2023-05-30,hgr panzi,snel,0.0
2023-05-30,hopital provincial,snel,0.0
2023-05-30,ngangi 3,virunga,0.0
2023-05-31,cclk,nuru,0.0833
2023-05-31,ch cbca bethesda ndosho,virunga,2.5
2023-05-31,ch matanda,enk,0.0
2023-05-31,cs murara,snel,0.0
2023-05-31,csr bakhita,nuru,0.0
2023-05-31,csr kiziba,nuru,0.0
2023-05-31,heal africa,snel,0.0
2023-05-31,hgr beni,enk,0.0
2023-05-31,hgr katwa,enk,6.5833
2023-05-31,hgr kirotshe,snel,0.1667
2023-05-31,hgr kitatumba,enk,4.6667
2023-05-31,hgr lubero,virunga,0.0
2023-05-31,hgr panzi,snel,0.6667
2023-05-31,hopital provincial,snel,0.0
2023-05-31,ngangi 3,virunga,0.0
2023-06-01,cclk,nuru,0.0
2023-06-01,ch cbca bethesda ndosho,virunga,3.5
2023-06-01,ch matanda,enk,0.0
2023-06-01,cs murara,snel,0.0
2023-06-01,csr bakhita,nuru,0.0
2023-06-01,csr kiziba,nuru,0.0
2023-06-01,heal africa,snel,0.0
2023-06-01,hgr beni,enk,0.0
2023-06-01,hgr katwa,enk,0.8333
2023-06-01,hgr kirotshe,snel,0.5
2023-06-01,hgr kitatumba,enk,8.1667
2023-06-01,hgr lubero,virunga,0.0
2023-06-01,hgr panzi,snel,0.0
2023-06-01,hopital provincial,snel,0.0
2023-06-02,cclk,nuru,0.3333
2023-06-02,ch cbca bethesda ndosho,virunga,4.5
2023-06-02,ch matanda,enk,0.0
2023-06-02,cs murara,snel,0.0
2023-06-02,csr bakhita,nuru,0.0
2023-06-02,csr kiziba,nuru,0.0
2023-06-02,heal africa,snel,0.0
2023-06-02,hgr beni,enk,0.0
2023-06-02,hgr katwa,enk,11.1667
2023-06-02,hgr kirotshe,snel,0.0
2023-06-02,hgr kitatumba,enk,0.1667
2023-06-02,hgr lubero,virunga,0.0
2023-06-02,hgr panzi,snel,0.0
2023-06-02,hopital provincial,snel,0.0
2023-06-02,ngangi 3,virunga,0.0
2023-06-03,cclk,nuru,0.0
2023-06-03,ch cbca bethesda ndosho,virunga,4.0833
2023-06-03,ch matanda,enk,0.0
2023-06-03,cs murara,snel,0.0
2023-06-03,csr bakhita,nuru,0.0
2023-06-03,csr kiziba,nuru,0.0
2023-06-03,heal africa,snel,0.0
2023-06-03,hgr beni,enk,0.0
2023-06-03,hgr katwa,enk,1.0833
2023-06-03,hgr kirotshe,snel,0.0
2023-06-03,hgr lubero,virunga,0.0
2023-06-03,hgr panzi,snel,0.0
2023-06-03,hopital provincial,snel,0.0
2023-06-03,ngangi 3,virunga,0.0
2023-06-04,cclk,nuru,0.0
2023-06-04,ch cbca bethesda ndosho,virunga,3.75
2023-06-04,ch matanda,enk,0.0
2023-06-04,cs murara,snel,0.0
2023-06-04,csr bakhita,nuru,0.0
2023-06-04,csr kiziba,nuru,0.0
2023-06-04,heal africa,snel,0.0
2023-06-04,hgr beni,enk,0.0
2023-06-04,hgr katwa,enk,3.1667
2023-06-04,hgr kirotshe,snel,0.0
2023-06-04,hgr lubero,virunga,0.0
2023-06-04,hgr panzi,snel,0.0
2023-06-04,hopital provincial,snel,0.0
2023-06-04,ngangi 3,virunga,0.0
2023-06-05,cclk,nuru,0.0
2023-06-05,ch cbca bethesda ndosho,virunga,1.9167
2023-06-05,ch matanda,enk,0.0
2023-06-05,cs murara,snel,0.0
2023-06-05,csr bakhita,nuru,0.0
2023-06-05,csr kiziba,nuru,0.0
2023-06-05,heal africa,snel,0.1667
2023-06-05,hgr beni,enk,0.0
2023-06-05,hgr katwa,enk,2.0
2023-06-05,hgr kirotshe,snel,0.0
2023-06-05,hgr lubero,virunga,0.0
2023-06-05,hgr panzi,snel,0.0
2023-06-05,hopital provincial,snel,0.0
2023-06-05,ngangi 3,virunga,0.0
2023-06-06,cclk,nuru,0.0
2023-06-06,ch cbca bethesda ndosho,virunga,1.9167
2023-06-06,ch matanda,enk,0.0
2023-06-06,cs murara,snel,0.0
2023-06-06,csr bakhita,nuru,0.0
2023-06-06,csr kiziba,nuru,0.0
2023-06-06,heal africa,snel,0.0
2023-06-06,hgr beni,enk,0.0
2023-06-06,hgr katwa,enk,0.0833
2023-06-06,hgr kirotshe,snel,0.0
2023-06-06,hgr lubero,virunga,0.0
2023-06-06,hgr panzi,snel,0.0
2023-06-06,hopital provincial,snel,0.0
2023-06-06,ngangi 3,virunga,0.0
2023-06-07,cclk,nuru,0.4167
2023-06-07,ch cbca bethesda ndosho,virunga,2.25
2023-06-07,ch matanda,enk,1.0
2023-06-07,cs murara,snel,0.0
2023-06-07,csr bakhita,nuru,0.0
2023-06-07,csr kiziba,nuru,0.0
2023-06-07,heal africa,snel,0.0833
2023-06-07,hgr beni,enk,0.0
2023-06-07,hgr katwa,enk,0.1667
2023-06-07,hgr kirotshe,snel,0.0
2023-06-07,hgr lubero,virunga,0.0
2023-06-07,hgr panzi,snel,0.0
2023-06-07,hopital provincial,snel,0.0
2023-06-07,ngangi 3,virunga,0.0
2023-06-08,cclk,nuru,0.25
2023-06-08,ch cbca bethesda ndosho,virunga,2.5
2023-06-08,ch matanda,enk,0.0
2023-06-08,cs murara,snel,0.0
2023-06-08,csr bakhita,nuru,0.0
2023-06-08,csr kiziba,nuru,0.0
2023-06-08,heal africa,snel,0.0
2023-06-08,hgr beni,enk,0.1667
2023-06-08,hgr katwa,enk,1.5833
2023-06-08,hgr kirotshe,snel,0.1667
2023-06-08,hgr lubero,virunga,0.0
2023-06-08,hgr panzi,snel,0.0
2023-06-08,hopital provincial,snel,0.0
2023-06-08,ngangi 3,virunga,0.0
2023-06-09,cclk,nuru,0.0
2023-06-09,ch cbca bethesda ndosho,virunga,3.0833
2023-06-09,ch matanda,enk,0.0
2023-06-09,cs murara,snel,0.0
2023-06-09,csr bakhita,nuru,0.0
2023-06-09,csr kiziba,nuru,0.0
2023-06-09,heal africa,snel,0.0
2023-06-09,hgr beni,enk,0.0
2023-06-09,hgr katwa,enk,2.25
2023-06-09,hgr kirotshe,snel,0.0
2023-06-09,hgr lubero,virunga,0.0
2023-06-09,hgr panzi,snel,0.0
2023-06-09,hopital provincial,snel,0.0
2023-06-09,ngangi 3,virunga,0.0
2023-06-10,cclk,nuru,0.0
2023-06-10,ch cbca bethesda ndosho,virunga,2.9167
2023-06-10,ch matanda,enk,0.0
2023-06-10,cs murara,snel,0.25
2023-06-10,csr bakhita,nuru,0.0
2023-06-10,csr kiziba,nuru,0.0
2023-06-10,heal africa,snel,0.0
2023-06-10,hgr beni,enk,0.0
2023-06-10,hgr katwa,enk,0.0
2023-06-10,hgr kirotshe,snel,0.0
2023-06-10,hgr lubero,virunga,0.0
2023-06-10,hgr panzi,snel,0.0
2023-06-10,hopital provincial,snel,0.0
2023-06-10,ngangi 3,virunga,0.0
2023-06-11,cclk,nuru,0.0
2023-06-11,ch cbca bethesda ndosho,virunga,1.3333
2023-06-11,ch matanda,enk,0.0
2023-06-11,cs murara,snel,0.0
2023-06-11,csr bakhita,nuru,0.0
2023-06-11,csr kiziba,nuru,0.0
2023-06-11,heal africa,snel,0.0
2023-06-11,hgr beni,enk,0.0
2023-06-11,hgr katwa,enk,0.0
2023-06-11,hgr kirotshe,snel,0.0
2023-06-11,hgr lubero,virunga,0.0
2023-06-11,hgr panzi,snel,0.0
2023-06-11,hopital provincial,snel,0.0
2023-06-11,ngangi 3,virunga,0.0
2023-06-12,cclk,nuru,0.0
2023-06-12,ch cbca bethesda ndosho,virunga,3.0833
2023-06-12,ch matanda,enk,0.0
2023-06-12,cs murara,snel,0.0
2023-06-12,csr bakhita,nuru,0.0
2023-06-12,csr kiziba,nuru,0.0
2023-06-12,heal africa,snel,0.1667
2023-06-12,hgr beni,enk,0.0
2023-06-12,hgr katwa,enk,0.0
2023-06-12,hgr kirotshe,snel,0.0
2023-06-12,hgr lubero,virunga,0.0
2023-06-12,hgr panzi,snel,0.0
2023-06-12,hopital provincial,snel,0.0
2023-06-12,ngangi 3,virunga,0.0
2023-06-13,cclk,nuru,0.0
2023-06-13,ch cbca bethesda ndosho,virunga,1.5833
2023-06-13,ch matanda,enk,0.0
2023-06-13,cs murara,snel,0.0
2023-06-13,csr bakhita,nuru,0.0
2023-06-13,csr kiziba,nuru,0.0
2023-06-13,heal africa,snel,0.0
2023-06-13,hgr beni,enk,0.0
2023-06-13,hgr katwa,enk,0.3333
2023-06-13,hgr kirotshe,snel,1.3333
2023-06-13,hgr lubero,virunga,0.0
2023-06-13,hgr panzi,snel,0.0
2023-06-13,hopital provincial,snel,0.0
2023-06-13,ngangi 3,virunga,0.1667
2023-06-14,cclk,nuru,0.0
2023-06-14,ch cbca bethesda ndosho,virunga,2.4167
2023-06-14,ch matanda,enk,0.0
2023-06-14,cs murara,snel,0.0833
2023-06-14,csr bakhita,nuru,0.0
2023-06-14,csr kiziba,nuru,0.0
2023-06-14,heal africa,snel,0.0
2023-06-14,hgr beni,enk,0.0
2023-06-14,hgr katwa,enk,0.3333
2023-06-14,hgr kirotshe,snel,0.0
2023-06-14,hgr kitatumba,enk,6.5
2023-06-14,hgr lubero,virunga,0.0
2023-06-14,hgr panzi,snel,0.0
2023-06-14,hopital provincial,snel,0.0
2023-06-14,ngangi 3,virunga,0.0
2023-06-15,cclk,nuru,0.0
2023-06-15,ch cbca bethesda ndosho,virunga,4.4167
2023-06-15,ch matanda,enk,0.0
2023-06-15,cs murara,snel,0.0
2023-06-15,csr bakhita,nuru,0.0
2023-06-15,csr kiziba,nuru,0.0
2023-06-15,heal africa,snel,0.0
2023-06-15,hgr beni,enk,0.0
2023-06-15,hgr katwa,enk,0.0
2023-06-15,hgr kirotshe,snel,0.0
2023-06-15,hgr kitatumba,enk,10.1667
2023-06-15,hgr lubero,virunga,0.0
2023-06-15,hgr panzi,snel,0.0
2023-06-15,hopital provincial,snel,0.0
2023-06-15,ngangi 3,virunga,0.0
2023-06-16,cclk,nuru,0.0
2023-06-16,ch cbca bethesda ndosho,virunga,0.75
2023-06-16,ch matanda,enk,0.0
2023-06-16,cs murara,snel,0.0
2023-06-16,csr bakhita,nuru,0.0
2023-06-16,csr kiziba,nuru,0.0
2023-06-16,heal africa,snel,0.0833
2023-06-16,hgr beni,enk,0.0
2023-06-16,hgr katwa,enk,0.25
2023-06-16,hgr kirotshe,snel,0.0
2023-06-16,hgr kitatumba,enk,7.0
2023-06-16,hgr lubero,virunga,0.0
2023-06-16,hgr panzi,snel,0.0
2023-06-16,hopital provincial,snel,0.0
2023-06-16,ngangi 3,virunga,0.0
2023-06-17,cclk,nuru,0.0
2023-06-17,ch cbca bethesda ndosho,virunga,4.0
2023-06-17,ch matanda,enk,0.0
2023-06-17,cs murara,snel,0.0
2023-06-17,csr bakhita,nuru,0.0
2023-06-17,csr kiziba,nuru,0.0
2023-06-17,heal africa,snel,0.0
2023-06-17,hgr beni,enk,0.0
2023-06-17,hgr katwa,enk,0.0
2023-06-17,hgr kirotshe,snel,0.0
2023-06-17,hgr kitatumba,enk,3.0
2023-06-17,hgr lubero,virunga,0.0
2023-06-17,hgr panzi,snel,0.0
2023-06-17,hopital provincial,snel,0.0
2023-06-17,ngangi 3,virunga,0.0
2023-06-18,cclk,nuru,0.0
2023-06-18,ch cbca bethesda ndosho,virunga,3.6667
2023-06-18,ch matanda,enk,0.1667
2023-06-18,cs murara,snel,0.0
2023-06-18,csr bakhita,nuru,0.0
2023-06-18,csr kiziba,nuru,0.0
2023-06-18,heal africa,snel,0.0
2023-06-18,hgr beni,enk,0.0
2023-06-18,hgr katwa,enk,0.0
2023-06-18,hgr kirotshe,snel,0.0
2023-06-18,hgr kitatumba,enk,5.1667
2023-06-18,hgr lubero,virunga,0.0
2023-06-18,hgr panzi,snel,0.0
2023-06-18,hopital provincial,snel,0.0
2023-06-18,ngangi 3,virunga,0.0
2023-06-19,cclk,nuru,0.0
2023-06-19,ch cbca bethesda ndosho,virunga,1.5
2023-06-19,ch matanda,enk,0.0
2023-06-19,cs murara,snel,3.5
2023-06-19,csr bakhita,nuru,0.0
2023-06-19,csr kiziba,nuru,0.0
2023-06-19,heal africa,snel,0.0
2023-06-19,hgr beni,enk,0.0
2023-06-19,hgr katwa,enk,0.0
2023-06-19,hgr kirotshe,snel,0.0
2023-06-19,hgr kitatumba,enk,10.5
2023-06-19,hgr lubero,virunga,0.0
2023-06-19,hgr panzi,snel,0.0
2023-06-19,hopital provincial,snel,0.0
2023-06-19,ngangi 3,virunga,1.0
2023-06-20,cclk,nuru,0.0
2023-06-20,ch cbca bethesda ndosho,virunga,2.0
2023-06-20,ch matanda,enk,0.0833
2023-06-20,cs murara,snel,4.25
2023-06-20,csr bakhita,nuru,0.0
2023-06-20,heal africa,snel,0.0
2023-06-20,hgr beni,enk,0.0
2023-06-20,hgr katwa,enk,0.0
2023-06-20,hgr kirotshe,snel,0.5
2023-06-20,hgr kitatumba,enk,6.5
2023-06-20,hgr lubero,virunga,0.0
2023-06-20,hgr panzi,snel,0.0
2023-06-20,hopital provincial,snel,0.0
2023-06-21,cclk,nuru,0.0
2023-06-21,ch cbca bethesda ndosho,virunga,3.5
2023-06-21,ch matanda,enk,0.0
2023-06-21,cs murara,snel,0.0
2023-06-21,csr bakhita,nuru,0.0
2023-06-21,heal africa,snel,0.0
2023-06-21,hgr beni,enk,0.0
2023-06-21,hgr katwa,enk,0.1667
2023-06-21,hgr kirotshe,snel,0.0
2023-06-21,hgr kitatumba,enk,3.8333
2023-06-21,hgr lubero,virunga,0.0
2023-06-21,hgr panzi,snel,0.0
2023-06-21,hopital provincial,snel,0.0
2023-06-21,ngangi 3,virunga,0.0
2023-06-22,cclk,nuru,0.0
2023-06-22,ch cbca bethesda ndosho,virunga,0.6667
2023-06-22,ch matanda,enk,0.0
2023-06-22,cs murara,snel,0.0
2023-06-22,csr bakhita,nuru,0.0
2023-06-22,heal africa,snel,0.0
2023-06-22,hgr beni,enk,0.0
2023-06-22,hgr katwa,enk,0.0
2023-06-22,hgr kirotshe,snel,0.0
2023-06-22,hgr kitatumba,enk,8.8333
2023-06-22,hgr lubero,virunga,0.0
2023-06-22,hgr panzi,snel,0.0
2023-06-22,hopital provincial,snel,0.0
2023-06-22,ngangi 3,virunga,0.0
2023-06-23,cclk,nuru,0.0
2023-06-23,ch cbca bethesda ndosho,virunga,1.8333
2023-06-23,ch matanda,enk,0.0
2023-06-23,cs murara,snel,0.5833
2023-06-23,csr bakhita,nuru,0.0
2023-06-23,heal africa,snel,0.1667
2023-06-23,hgr beni,enk,0.0
2023-06-23,hgr katwa,enk,0.5
2023-06-23,hgr kirotshe,snel,0.0
2023-06-23,hgr kitatumba,enk,8.6667
2023-06-23,hgr lubero,virunga,0.0
2023-06-23,hgr panzi,snel,0.0
2023-06-23,hopital provincial,snel,0.0
2023-06-23,ngangi 3,virunga,0.5833
2023-06-24,cclk,nuru,0.0
2023-06-24,ch cbca bethesda ndosho,virunga,6.25
2023-06-24,ch matanda,enk,0.0
2023-06-24,cs murara,snel,0.0
2023-06-24,csr bakhita,nuru,0.0
2023-06-24,heal africa,snel,0.0
2023-06-24,hgr beni,enk,0.0
2023-06-24,hgr katwa,enk,0.0
2023-06-24,hgr kirotshe,snel,1.6667
2023-06-24,hgr kitatumba,enk,0.0
2023-06-24,hgr lubero,virunga,0.0
2023-06-24,hgr panzi,snel,0.0
2023-06-24,hopital provincial,snel,0.0
2023-06-24,ngangi 3,virunga,0.0
2023-06-25,cclk,nuru,0.0
2023-06-25,ch cbca bethesda ndosho,virunga,1.3333
2023-06-25,ch matanda,enk,0.0
2023-06-25,cs murara,snel,0.0
2023-06-25,csr bakhita,nuru,0.0
2023-06-25,heal africa,snel,0.0
2023-06-25,hgr beni,enk,0.0
2023-06-25,hgr katwa,enk,0.0
2023-06-25,hgr kirotshe,snel,0.0
2023-06-25,hgr lubero,virunga,0.0
2023-06-25,hgr panzi,snel,0.0
2023-06-25,hopital provincial,snel,0.0
2023-06-26,cclk,nuru,0.3333
2023-06-26,ch cbca bethesda ndosho,virunga,3.1667
2023-06-26,ch matanda,enk,0.0
2023-06-26,cs murara,snel,8.4167
2023-06-26,csr bakhita,nuru,0.0
2023-06-26,heal africa,snel,0.0
2023-06-26,hgr beni,enk,0.0
2023-06-26,hgr katwa,enk,0.0
2023-06-26,hgr kirotshe,snel,0.0
2023-06-26,hgr lubero,virunga,0.0
2023-06-26,hgr panzi,snel,0.0
2023-06-26,hopital provincial,snel,0.0
2023-06-26,ngangi 3,virunga,3.8333
2023-06-27,cclk,nuru,0.0
2023-06-27,ch cbca bethesda ndosho,virunga,1.8333
2023-06-27,ch matanda,enk,0.0
2023-06-27,cs murara,snel,6.8333
2023-06-27,csr bakhita,nuru,0.0
2023-06-27,heal africa,snel,0.1667
2023-06-27,hgr beni,enk,0.0
2023-06-27,hgr katwa,enk,0.0
2023-06-27,hgr kirotshe,snel,0.1667
2023-06-27,hgr kitatumba,enk,0.8333
2023-06-27,hgr lubero,virunga,0.0
2023-06-27,hgr panzi,snel,0.0
2023-06-27,hopital provincial,snel,0.0
2023-06-27,ngangi 3,virunga,0.25
2023-06-28,cclk,nuru,0.0
2023-06-28,ch cbca bethesda ndosho,virunga,3.1667
2023-06-28,ch matanda,enk,0.0
2023-06-28,cs murara,snel,8.25
2023-06-28,csr bakhita,nuru,0.0
2023-06-28,heal africa,snel,0.0
2023-06-28,hgr beni,enk,0.0
2023-06-28,hgr katwa,enk,0.5833
2023-06-28,hgr kirotshe,snel,0.0
2023-06-28,hgr kitatumba,enk,2.8333
2023-06-28,hgr lubero,virunga,0.0
2023-06-28,hgr panzi,snel,0.0
2023-06-28,hopital provincial,snel,0.0
2023-06-28,ngangi 3,virunga,2.0
2023-06-29,cclk,nuru,0.0
2023-06-29,ch cbca bethesda ndosho,virunga,2.8333
2023-06-29,ch matanda,enk,0.0
2023-06-29,cs murara,snel,4.1667
2023-06-29,csr bakhita,nuru,0.0
2023-06-29,heal africa,snel,0.0
2023-06-29,hgr beni,enk,0.0
2023-06-29,hgr katwa,enk,0.0833
2023-06-29,hgr kirotshe,snel,0.0
2023-06-29,hgr kitatumba,enk,3.1667
2023-06-29,hgr lubero,virunga,0.0
2023-06-29,hgr panzi,snel,0.0
2023-06-29,hopital provincial,snel,0.0
2023-06-29,ngangi 3,virunga,3.8333
2023-06-30,cclk,nuru,0.1667
2023-06-30,ch cbca bethesda ndosho,virunga,8.6667
2023-06-30,ch matanda,enk,0.0
2023-06-30,cs murara,snel,0.0
2023-06-30,csr bakhita,nuru,0.0
2023-06-30,heal africa,snel,0.0
2023-06-30,hgr beni,enk,0.0
2023-06-30,hgr katwa,enk,0.0
2023-06-30,hgr kirotshe,snel,0.3333
2023-06-30,hgr kitatumba,enk,5.0
2023-06-30,hgr lubero,virunga,0.0
2023-06-30,hgr panzi,snel,0.0
2023-06-30,hopital provincial,snel,0.0
2023-06-30,ngangi 3,virunga,0.0833
2023-07-01,cclk,nuru,0.0
2023-07-01,ch cbca bethesda ndosho,virunga,2.4167
2023-07-01,ch matanda,enk,0.0
2023-07-01,cs murara,snel,0.0
2023-07-01,csr bakhita,nuru,0.0
2023-07-01,heal africa,snel,0.0
2023-07-01,hgr beni,enk,0.0
2023-07-01,hgr katwa,enk,0.0
2023-07-01,hgr kirotshe,snel,0.0
2023-07-01,hgr kitatumba,enk,13.0
2023-07-01,hgr lubero,virunga,0.0
2023-07-01,hgr panzi,snel,0.0
2023-07-01,hopital provincial,snel,0.0
2023-07-01,ngangi 3,virunga,2.6667
2023-07-02,cclk,nuru,0.0
2023-07-02,ch cbca bethesda ndosho,virunga,0.8333
2023-07-02,ch matanda,enk,0.0
2023-07-02,cs murara,snel,0.0
