day,site_id,minigrid_name,SAIDI
2023-04-01,hgr panzi,snel,0.012222
2023-04-01,hopital provincial,snel,0.025278
2023-04-02,ch cbca bethesda ndosho,virunga,0.0
2023-04-02,ch matanda,enk,0.0
2023-04-02,csr bakhita,nuru,0.0
2023-04-02,csr kiziba,nuru,0.013333
2023-04-02,hgr beni,enk,0.0
2023-04-02,hgr katwa,enk,0.0
2023-04-02,hgr lubero,virunga,0.0
2023-04-02,hgr panzi,snel,0.011944
2023-04-03,ch cbca bethesda ndosho,virunga,0.0
2023-04-03,ch matanda,enk,0.0
2023-04-03,csr kiziba,nuru,0.0
2023-04-03,hgr beni,enk,0.0
2023-04-03,hgr panzi,snel,0.162222
2023-04-04,cclk,nuru,0.0
2023-04-04,csr kiziba,nuru,0.0
2023-04-04,hopital provincial,snel,0.02875
2023-04-05,ch cbca bethesda ndosho,virunga,0.0
2023-04-05,hgr katwa,enk,0.0
2023-04-05,hgr kirotshe,snel,0.0
2023-04-05,hopital provincial,snel,0.0
2023-04-06,cclk,nuru,0.0
2023-04-06,ch matanda,enk,0.0
2023-04-06,csr bakhita,nuru,0.0
2023-04-06,hgr katwa,enk,0.0
2023-04-06,hgr kirotshe,snel,0.0
2023-04-06,hopital provincial,snel,0.0
2023-04-06,ngangi 3,virunga,19.611944
2023-04-07,ch cbca bethesda ndosho,virunga,0.0
2023-04-07,cs murara,snel,0.0
2023-04-07,hgr katwa,enk,0.212222
2023-04-07,hgr panzi,snel,0.0
2023-04-08,ch cbca bethesda ndosho,virunga,0.0
2023-04-08,ch matanda,enk,0.0
2023-04-08,csr kiziba,nuru,0.488611
2023-04-08,hgr lubero,virunga,0.0
2023-04-09,cs murara,snel,0.0
2023-04-09,csr kiziba,nuru,0.0
2023-04-09,heal africa,snel,0.099444
2023-04-09,hgr lubero,virunga,0.0
2023-04-10,cclk,nuru,0.0
2023-04-10,ch cbca bethesda ndosho,virunga,0.0
2023-04-10,ch matanda,enk,0.0
2023-04-10,cs murara,snel,0.0
2023-04-10,hgr kirotshe,snel,0.0
2023-04-10,hgr lubero,virunga,0.0
2023-04-10,ngangi 3,virunga,6.225
2023-04-11,ch matanda,enk,1.145417
2023-04-11,hgr lubero,virunga,0.0
2023-04-11,hopital provincial,snel,0.004583
2023-04-11,ngangi 3,virunga,11.543194
2023-04-12,cclk,nuru,0.0
2023-04-12,cs murara,snel,0.0
2023-04-12,hgr katwa,enk,0.0
2023-04-13,cclk,nuru,0.0
2023-04-13,ch cbca bethesda ndosho,virunga,0.1025
2023-04-13,cs murara,snel,0.016944
2023-04-13,csr kiziba,nuru,7.003333
2023-04-13,heal africa,snel,0.0
2023-04-13,hgr katwa,enk,0.241944
2023-04-14,ch cbca bethesda ndosho,virunga,0.0
2023-04-14,csr bakhita,nuru,2.49
2023-04-14,csr kiziba,nuru,0.03
2023-04-14,hgr kirotshe,snel,0.0
2023-04-14,hgr kitatumba,enk,0.106389
2023-04-14,hgr panzi,snel,0.070278
2023-04-15,ch cbca bethesda ndosho,virunga,0.0
2023-04-15,cs murara,snel,0.433611
2023-04-15,csr kiziba,nuru,0.0
2023-04-15,hgr beni,enk,0.0
2023-04-15,hgr katwa,enk,0.035833
2023-04-15,hgr kitatumba,enk,0.0
2023-04-16,cclk,nuru,0.0
2023-04-16,csr bakhita,nuru,0.0
2023-04-16,hgr panzi,snel,0.0
2023-04-16,hopital provincial,snel,0.0
2023-04-16,ngangi 3,virunga,24.0
2023-04-17,cclk,nuru,0.0
2023-04-17,ch matanda,enk,0.0
2023-04-17,cs murara,snel,24.0
2023-04-17,heal africa,snel,0.0
2023-04-17,hgr kirotshe,snel,0.0
2023-04-17,hgr kitatumba,enk,0.371389
2023-04-17,hgr panzi,snel,0.006111
2023-04-18,ch cbca bethesda ndosho,virunga,0.0
2023-04-18,ch matanda,enk,0.0
2023-04-18,csr kiziba,nuru,0.0
2023-04-19,heal africa,snel,0.067783
2023-04-19,hgr beni,enk,0.0
2023-04-19,hgr katwa,enk,0.0
2023-04-19,hgr kirotshe,snel,0.0
2023-04-19,hgr panzi,snel,0.483056
2023-04-19,ngangi 3,virunga,9.488801
2023-04-20,cs murara,snel,0.0
2023-04-20,hgr beni,enk,0.0
2023-04-20,hgr lubero,virunga,0.0
2023-04-21,csr bakhita,nuru,0.0
2023-04-21,heal africa,snel,0.1425
2023-04-21,hgr beni,enk,0.0
2023-04-21,hgr kirotshe,snel,0.0
2023-04-21,ngangi 3,virunga,24.0
2023-04-22,ch cbca bethesda ndosho,virunga,0.0
2023-04-22,csr kiziba,nuru,0.0
2023-04-22,hgr katwa,enk,0.238889
2023-04-22,hgr lubero,virunga,0.373333
2023-04-23,csr kiziba,nuru,0.0
2023-04-23,heal africa,snel,0.0
2023-04-23,hgr kirotshe,snel,0.0
2023-04-23,ngangi 3,virunga,16.577083
2023-04-24,csr bakhita,nuru,0.0
2023-04-24,hgr beni,enk,0.0
2023-04-24,hgr panzi,snel,0.0
2023-04-24,hopital provincial,snel,0.0
2023-04-25,hgr katwa,enk,0.192222
2023-04-25,hgr kirotshe,snel,0.0
2023-04-25,hgr kitatumba,enk,0.0
2023-04-25,hgr panzi,snel,0.0
2023-04-26,cclk,nuru,0.0
2023-04-26,heal africa,snel,0.0
2023-04-26,hgr katwa,enk,0.0
2023-04-26,hgr kitatumba,enk,0.0
2023-04-26,hgr panzi,snel,0.0
2023-04-28,ch cbca bethesda ndosho,virunga,0.0
2023-04-28,ch matanda,enk,0.535
2023-04-28,hgr kirotshe,snel,0.0
2023-04-28,hgr lubero,virunga,0.0
2023-04-28,hgr panzi,snel,0.0
2023-04-29,ch cbca bethesda ndosho,virunga,0.0
2023-04-29,ch matanda,enk,0.337083
2023-04-29,cs murara,snel,0.064861
2023-04-30,cclk,nuru,0.0
2023-04-30,ch cbca bethesda ndosho,virunga,0.0
2023-04-30,csr bakhita,nuru,0.0
2023-04-30,hgr katwa,enk,0.147222
2023-04-30,hgr lubero,virunga,0.0
2023-04-30,hgr panzi,snel,0.0
2023-05-01,cclk,nuru,0.0
2023-05-01,ch cbca bethesda ndosho,virunga,0.0
2023-05-01,cs murara,snel,0.0
2023-05-01,heal africa,snel,0.0
2023-05-01,hgr katwa,enk,0.105
2023-05-01,hgr kitatumba,enk,0.361389
2023-05-01,hgr panzi,snel,0.0
2023-05-02,csr bakhita,nuru,0.0
2023-05-02,csr kiziba,nuru,0.174488
2023-05-02,heal africa,snel,0.083887
2023-05-02,hgr kirotshe,snel,0.0
2023-05-02,hgr panzi,snel,0.0
2023-05-03,cclk,nuru,0.0
2023-05-03,csr kiziba,nuru,0.0
2023-05-03,heal africa,snel,0.0
2023-05-03,hgr katwa,enk,0.0
2023-05-03,hgr kirotshe,snel,0.0
2023-05-03,hgr lubero,virunga,0.164444
2023-05-04,cclk,nuru,0.0
2023-05-04,ch cbca bethesda ndosho,virunga,0.0
2023-05-04,csr bakhita,nuru,0.0
2023-05-04,heal africa,snel,0.0
2023-05-04,hgr beni,enk,0.0
2023-05-04,hgr katwa,enk,0.359722
2023-05-04,hgr kitatumba,enk,0.5525
2023-05-04,hgr panzi,snel,0.0
2023-05-05,ch matanda,enk,0.0
2023-05-05,hgr beni,enk,0.0
2023-05-05,hopital provincial,snel,0.0
2023-05-06,ch cbca bethesda ndosho,virunga,0.076389
2023-05-06,hgr lubero,virunga,0.0
2023-05-06,hgr panzi,snel,0.0
2023-05-06,hopital provincial,snel,0.0
2023-05-07,hgr beni,enk,0.0
2023-05-08,csr bakhita,nuru,0.0
2023-05-08,hgr beni,enk,0.0
2023-05-08,hopital provincial,snel,0.005972
2023-05-09,heal africa,snel,0.0
2023-05-09,hgr beni,enk,0.0
2023-05-09,hgr katwa,enk,0.0
2023-05-09,hgr panzi,snel,0.0
2023-05-10,hgr katwa,enk,0.0
2023-05-10,hgr kitatumba,enk,0.0
2023-05-10,hopital provincial,snel,0.0
2023-05-10,ngangi 3,virunga,0.0
2023-05-11,ch cbca bethesda ndosho,virunga,0.0
2023-05-11,ch matanda,enk,0.193889
2023-05-11,csr bakhita,nuru,0.0
2023-05-11,csr kiziba,nuru,0.868611
2023-05-11,hgr beni,enk,0.0
2023-05-11,hgr kirotshe,snel,0.0
2023-05-11,hgr kitatumba,enk,0.387778
2023-05-11,hgr lubero,virunga,0.0
2023-05-11,hopital provincial,snel,0.0
2023-05-11,ngangi 3,virunga,0.0
2023-05-12,cs murara,snel,0.0
2023-05-12,csr kiziba,nuru,0.0
2023-05-12,hgr kirotshe,snel,0.0
2023-05-13,ch cbca bethesda ndosho,virunga,0.0
2023-05-13,csr kiziba,nuru,0.0
2023-05-13,hgr beni,enk,0.0
2023-05-13,hgr katwa,enk,0.128611
2023-05-14,cclk,nuru,0.0
2023-05-14,cs murara,snel,0.0
2023-05-14,csr kiziba,nuru,0.0
2023-05-14,heal africa,snel,0.0
2023-05-15,csr kiziba,nuru,0.0
2023-05-15,hgr kitatumba,enk,0.0
2023-05-15,hgr lubero,virunga,0.0
2023-05-15,hgr panzi,snel,0.0
2023-05-15,hopital provincial,snel,0.0
2023-05-16,ch cbca bethesda ndosho,virunga,0.0
2023-05-16,ch matanda,enk,0.882778
2023-05-16,heal africa,snel,0.038333
2023-05-16,hgr kirotshe,snel,0.0
2023-05-17,ch cbca bethesda ndosho,virunga,0.239444
2023-05-17,ch matanda,enk,0.0
2023-05-17,csr bakhita,nuru,0.0
2023-05-17,csr kiziba,nuru,0.0
2023-05-17,heal africa,snel,0.0
2023-05-17,hgr lubero,virunga,0.0
2023-05-17,hgr panzi,snel,0.0
2023-05-17,hopital provincial,snel,0.0
2023-05-18,ch cbca bethesda ndosho,virunga,0.048333
2023-05-18,heal africa,snel,0.031111
2023-05-18,hgr kirotshe,snel,0.0
2023-05-18,hgr kitatumba,enk,0.0
2023-05-18,hopital provincial,snel,0.005
2023-05-19,ch cbca bethesda ndosho,virunga,0.0
2023-05-19,cs murara,snel,0.236944
2023-05-19,csr kiziba,nuru,0.0
2023-05-19,hgr kitatumba,enk,0.090833
2023-05-19,hgr panzi,snel,0.0
2023-05-20,cclk,nuru,0.0
2023-05-20,cs murara,snel,0.0
2023-05-20,csr kiziba,nuru,0.0
2023-05-20,hgr katwa,enk,0.046944
2023-05-20,hopital provincial,snel,0.0
2023-05-20,ngangi 3,virunga,0.0
2023-05-21,ch cbca bethesda ndosho,virunga,0.0
2023-05-21,ch matanda,enk,0.0
2023-05-21,csr kiziba,nuru,0.0
2023-05-21,heal africa,snel,0.0
2023-05-21,hgr lubero,virunga,0.0
2023-05-22,ch cbca bethesda ndosho,virunga,0.0
2023-05-22,ch matanda,enk,0.137083
2023-05-22,hgr kirotshe,snel,0.0
2023-05-23,ch cbca bethesda ndosho,virunga,0.0
2023-05-23,ch matanda,enk,0.0
2023-05-23,hgr panzi,snel,0.0
2023-05-24,cs murara,snel,0.431806
2023-05-24,csr bakhita,nuru,0.485278
2023-05-24,hgr kitatumba,enk,0.0
2023-05-24,hopital provincial,snel,0.0
2023-05-24,ngangi 3,virunga,11.306275
2023-05-25,cclk,nuru,0.0
2023-05-25,cs murara,snel,0.042778
2023-05-25,hgr lubero,virunga,0.0
2023-05-25,hgr panzi,snel,0.0
2023-05-25,hopital provincial,snel,0.0
2023-05-25,ngangi 3,virunga,15.160278
2023-05-26,hgr beni,enk,0.0
2023-05-26,hgr katwa,enk,0.079722
2023-05-26,hgr kitatumba,enk,0.0
2023-05-26,hgr lubero,virunga,0.0
2023-05-27,ch matanda,enk,0.308272
2023-05-27,cs murara,snel,0.208472
2023-05-27,hgr kirotshe,snel,0.0
2023-05-27,hgr kitatumba,enk,0.053611
2023-05-27,hgr lubero,virunga,0.0
2023-05-27,hopital provincial,snel,0.0
2023-05-28,cclk,nuru,0.0
2023-05-28,cs murara,snel,0.381944
2023-05-28,csr kiziba,nuru,0.0
2023-05-28,hgr katwa,enk,0.0
2023-05-28,hgr kirotshe,snel,0.0
2023-05-28,hgr kitatumba,enk,0.0
2023-05-28,hgr panzi,snel,0.0
2023-05-29,hgr kitatumba,enk,0.0
2023-05-29,hgr panzi,snel,0.0
2023-05-30,cclk,nuru,0.0
2023-05-30,ch cbca bethesda ndosho,virunga,0.0
2023-05-30,heal africa,snel,0.0
2023-05-30,hgr beni,enk,0.0
2023-05-30,hgr kitatumba,enk,0.0
2023-05-31,hgr beni,enk,0.0
2023-05-31,hgr panzi,snel,0.0
2023-05-31,hopital provincial,snel,0.0
2023-06-01,csr kiziba,nuru,0.0
2023-06-01,heal africa,snel,0.0
2023-06-01,hgr panzi,snel,0.0
2023-06-02,heal africa,snel,0.08625
2023-06-02,hgr beni,enk,0.0
2023-06-03,hgr beni,enk,0.0
2023-06-03,hgr katwa,enk,0.0
2023-06-03,ngangi 3,virunga,15.133333
2023-06-04,cclk,nuru,0.0
2023-06-04,ch cbca bethesda ndosho,virunga,0.0
2023-06-04,hgr beni,enk,0.0
2023-06-04,hgr lubero,virunga,0.0
2023-06-04,hopital provincial,snel,0.0
2023-06-04,ngangi 3,virunga,21.261806
2023-06-05,cclk,nuru,0.0
2023-06-05,cs murara,snel,0.024861
2023-06-05,csr kiziba,nuru,0.0
2023-06-05,hgr katwa,enk,0.0
2023-06-05,hgr kirotshe,snel,0.0
2023-06-05,ngangi 3,virunga,8.184306
2023-06-06,hgr kirotshe,snel,0.0
2023-06-06,hgr panzi,snel,0.0
2023-06-06,ngangi 3,virunga,7.668056
2023-06-07,cs murara,snel,0.015833
2023-06-07,csr bakhita,nuru,0.0
2023-06-07,hgr beni,enk,0.0
2023-06-07,hgr katwa,enk,0.231916
2023-06-07,hgr lubero,virunga,0.0
2023-06-07,hopital provincial,snel,0.0
2023-06-08,ch cbca bethesda ndosho,virunga,0.106111
2023-06-08,cs murara,snel,0.032083
2023-06-08,heal africa,snel,0.043889
2023-06-08,hopital provincial,snel,0.002778
2023-06-08,ngangi 3,virunga,0.0
2023-06-09,ch cbca bethesda ndosho,virunga,0.0
2023-06-09,hgr beni,enk,0.0
2023-06-09,hgr katwa,enk,0.401667
2023-06-09,hopital provincial,snel,0.010139
2023-06-09,ngangi 3,virunga,8.575634
2023-06-10,ch matanda,enk,0.0
2023-06-10,hopital provincial,snel,0.0
2023-06-11,ch matanda,enk,0.0
2023-06-11,csr kiziba,nuru,0.0
2023-06-11,hgr beni,enk,0.0
2023-06-11,hgr katwa,enk,0.0
2023-06-11,hgr lubero,virunga,0.121944
2023-06-12,csr kiziba,nuru,0.0
2023-06-12,heal africa,snel,0.019404
2023-06-12,hopital provincial,snel,0.0
2023-06-13,csr kiziba,nuru,0.0
2023-06-13,hgr katwa,enk,0.060556
2023-06-13,hgr lubero,virunga,0.0
2023-06-14,ngangi 3,virunga,22.785833
2023-06-15,ch cbca bethesda ndosho,virunga,0.0
2023-06-15,ch matanda,enk,0.0
2023-06-15,cs murara,snel,0.039722
2023-06-15,hgr katwa,enk,0.0
2023-06-15,hgr kirotshe,snel,0.0
2023-06-16,cclk,nuru,0.0
2023-06-16,cs murara,snel,0.156667
2023-06-16,heal africa,snel,0.0
2023-06-16,hgr beni,enk,0.0
2023-06-16,hgr kirotshe,snel,0.0
2023-06-16,hgr kitatumba,enk,0.197222
2023-06-16,hgr panzi,snel,0.0
2023-06-17,ch cbca bethesda ndosho,virunga,0.0
2023-06-17,cs murara,snel,0.0
2023-06-17,csr kiziba,nuru,0.0
2023-06-17,heal africa,snel,0.0
2023-06-17,hgr kitatumba,enk,0.223333
2023-06-17,hopital provincial,snel,0.0
2023-06-18,ch matanda,enk,0.0
2023-06-18,cs murara,snel,0.248333
2023-06-18,hgr kitatumba,enk,0.0
2023-06-19,ch matanda,enk,0.0
2023-06-19,csr bakhita,nuru,0.0
2023-06-19,heal africa,snel,0.0
2023-06-19,hgr beni,enk,0.009722
2023-06-19,hgr katwa,enk,0.0
2023-06-20,ch matanda,enk,0.183611
2023-06-20,hgr lubero,virunga,0.425278
2023-06-21,ch matanda,enk,0.254785
2023-06-21,hgr beni,enk,0.2925
2023-06-21,hgr panzi,snel,0.0
2023-06-22,cclk,nuru,0.0
2023-06-22,ch matanda,enk,0.0
2023-06-22,cs murara,snel,0.270139
2023-06-22,hopital provincial,snel,0.0
2023-06-23,csr bakhita,nuru,0.0
2023-06-23,hgr beni,enk,0.073333
2023-06-23,hgr kirotshe,snel,0.0
2023-06-23,ngangi 3,virunga,7.52625
2023-06-24,cs murara,snel,0.0
2023-06-24,hgr beni,enk,0.0
2023-06-24,hgr katwa,enk,0.0
2023-06-24,hopital provincial,snel,0.0
2023-06-25,ch cbca bethesda ndosho,virunga,0.249444
2023-06-25,hgr katwa,enk,0.0
2023-06-25,hopital provincial,snel,0.0
2023-06-26,cclk,nuru,0.0
2023-06-26,ch cbca bethesda ndosho,virunga,0.0
2023-06-26,ch matanda,enk,0.0
2023-06-26,hgr panzi,snel,0.0
2023-06-26,hopital provincial,snel,0.0
2023-06-27,cclk,nuru,0.0
2023-06-27,ch cbca bethesda ndosho,virunga,0.274444
2023-06-27,cs murara,snel,0.700556
2023-06-27,heal africa,snel,0.0
2023-06-27,hgr kitatumba,enk,0.0
2023-06-27,hgr lubero,virunga,0.1925
2023-06-27,hopital provincial,snel,0.0
2023-06-28,hgr panzi,snel,0.0
2023-06-28,ngangi 3,virunga,22.237083
2023-06-29,hgr lubero,virunga,0.0
2023-06-29,ngangi 3,virunga,18.58375
2023-06-30,cclk,nuru,0.0
2023-06-30,ngangi 3,virunga,8.225694
2023-07-01,ch cbca bethesda ndosho,virunga,0.045556
2023-07-01,ch matanda,enk,0.0
2023-07-01,csr bakhita,nuru,0.0
2023-07-01,hgr beni,enk,0.031111
2023-07-01,hgr kirotshe,snel,0.0
2023-07-01,hopital provincial,snel,0.0
2023-07-02,ch cbca bethesda ndosho,virunga,0.434444
2023-07-02,cs murara,snel,0.0
2023-07-02,hgr beni,enk,0.0
2023-07-02,hgr lubero,virunga,0.146111
2023-07-02,hgr panzi,snel,0.0
2023-07-02,hopital provincial,snel,0.0
2023-07-03,hgr kirotshe,snel,0.0
2023-07-03,hgr lubero,virunga,0.0
2023-07-04,cclk,nuru,0.0
2023-07-04,ch matanda,enk,0.0
2023-07-04,cs murara,snel,0.0
2023-07-04,heal africa,snel,0.0
2023-07-04,hgr kirotshe,snel,0.0
2023-07-04,hgr kitatumba,enk,0.0
2023-07-04,hgr lubero,virunga,0.648056
2023-07-05,cclk,nuru,0.0
2023-07-05,ch matanda,enk,0.0
2023-07-05,csr bakhita,nuru,0.0
2023-07-05,ngangi 3,virunga,10.406271
2023-07-06,cclk,nuru,0.0
2023-07-06,ch matanda,enk,0.0
2023-07-06,hgr kitatumba,enk,0.0
2023-07-06,hgr panzi,snel,0.0
2023-07-07,cclk,nuru,0.0
2023-07-07,ch cbca bethesda ndosho,virunga,0.0
2023-07-07,csr bakhita,nuru,0.0
2023-07-07,heal africa,snel,0.0
2023-07-07,hgr kirotshe,snel,0.0
2023-07-07,hgr kitatumba,enk,0.0
2023-07-08,cclk,nuru,0.0
2023-07-08,ch cbca bethesda ndosho,virunga,0.0
2023-07-08,hgr panzi,snel,0.0
2023-07-09,cclk,nuru,0.0
2023-07-09,ch matanda,enk,0.0
2023-07-09,hgr kirotshe,snel,0.0
2023-07-09,hopital provincial,snel,0.0
2023-07-10,heal africa,snel,0.0
2023-07-10,hgr katwa,enk,0.455833
2023-07-10,hgr lubero,virunga,0.0
2023-07-11,cclk,nuru,0.0
2023-07-11,ch cbca bethesda ndosho,virunga,3.296806
2023-07-11,ch matanda,enk,0.0
2023-07-11,cs murara,snel,0.0
2023-07-11,heal africa,snel,0.060556
2023-07-11,hgr kirotshe,snel,0.0
2023-07-11,hopital provincial,snel,0.033611
2023-07-12,cs murara,snel,0.2475
2023-07-12,csr bakhita,nuru,0.457222
2023-07-12,hgr beni,enk,0.118056
2023-07-12,hgr kitatumba,enk,0.0
2023-07-12,hgr panzi,snel,0.0
2023-07-13,heal africa,snel,0.0
2023-07-13,hgr beni,enk,0.0
2023-07-13,hgr katwa,enk,0.118611
2023-07-13,hgr panzi,snel,0.0
2023-07-14,hgr kirotshe,snel,0.0
2023-07-15,heal africa,snel,0.0
2023-07-15,hgr kitatumba,enk,0.0
2023-07-16,cclk,nuru,0.0
2023-07-16,ch cbca bethesda ndosho,virunga,0.135198
2023-07-16,ch matanda,enk,0.0
2023-07-16,cs murara,snel,0.249722
2023-07-16,csr bakhita,nuru,0.0
2023-07-16,heal africa,snel,0.0
2023-07-16,hgr beni,enk,0.041111
2023-07-16,hgr katwa,enk,0.051667
2023-07-16,hgr lubero,virunga,0.0
2023-07-16,hopital provincial,snel,0.0
2023-07-17,hgr katwa,enk,0.444722
2023-07-17,hopital provincial,snel,0.022639
2023-07-18,cclk,nuru,0.0
2023-07-18,cs murara,snel,0.354583
2023-07-18,hgr katwa,enk,0.049167
2023-07-18,hopital provincial,snel,0.05079
2023-07-19,ch matanda,enk,0.0
2023-07-19,hgr kirotshe,snel,0.0
2023-07-19,hopital provincial,snel,0.0
2023-07-20,ch cbca bethesda ndosho,virunga,0.0
2023-07-20,hgr beni,enk,0.143889
2023-07-20,hgr kirotshe,snel,0.0
2023-07-20,ngangi 3,virunga,0.238333
2023-07-21,cclk,nuru,0.0
2023-07-21,ch cbca bethesda ndosho,virunga,0.0
2023-07-21,heal africa,snel,0.055
2023-07-21,ngangi 3,virunga,0.0
2023-07-22,cs murara,snel,0.0
2023-07-22,csr bakhita,nuru,0.0
2023-07-22,hgr katwa,enk,0.0
2023-07-22,hgr kitatumba,enk,0.126944
2023-07-22,hopital provincial,snel,0.0
2023-07-23,cclk,nuru,0.0
2023-07-23,cs murara,snel,0.0
2023-07-23,hgr katwa,enk,0.039167
2023-07-23,hgr kirotshe,snel,0.0
2023-07-24,ch matanda,enk,0.0
2023-07-24,cs murara,snel,0.114167
2023-07-24,hgr katwa,enk,0.060556
2023-07-24,hgr kirotshe,snel,0.0
2023-07-24,hgr kitatumba,enk,0.0
2023-07-25,cclk,nuru,0.0
2023-07-25,ch matanda,enk,0.0
2023-07-25,cs murara,snel,0.215
2023-07-25,csr bakhita,nuru,0.0
2023-07-25,heal africa,snel,0.0
2023-07-25,hgr beni,enk,0.0
2023-07-26,cs murara,snel,6.514167
2023-07-28,cclk,nuru,0.0
2023-07-28,ch cbca bethesda ndosho,virunga,0.0
2023-07-28,cs murara,snel,0.059167
2023-07-28,heal africa,snel,0.166389
2023-07-28,hgr beni,enk,0.0
2023-07-29,heal africa,snel,0.05
2023-07-29,hgr katwa,enk,0.456824
2023-07-29,hgr kitatumba,enk,0.062222
2023-07-29,hgr lubero,virunga,0.0
2023-07-29,hopital provincial,snel,0.0025
2023-07-30,cclk,nuru,0.0
2023-07-30,cs murara,snel,24.0
2023-07-30,heal africa,snel,0.0
2023-07-30,hgr kitatumba,enk,0.101667
2023-07-31,cclk,nuru,0.0
2023-07-31,ch cbca bethesda ndosho,virunga,0.0
2023-07-31,cs murara,snel,13.458948
2023-07-31,heal africa,snel,0.0
2023-07-31,hgr katwa,enk,0.0
2023-07-31,hgr kitatumba,enk,0.0
2023-08-01,ch matanda,enk,0.219926
2023-08-01,hgr katwa,enk,0.0
2023-08-01,hgr kirotshe,snel,0.0
2023-08-02,ch matanda,enk,0.0
2023-08-02,cs murara,snel,0.078534
2023-08-02,hgr kirotshe,snel,0.0
2023-08-02,hgr kitatumba,enk,0.0
2023-08-02,ngangi 3,virunga,0.0
2023-08-03,ch cbca bethesda ndosho,virunga,0.111389
2023-08-03,cs murara,snel,0.030278
2023-08-03,ngangi 3,virunga,0.056528
2023-08-04,ch cbca bethesda ndosho,virunga,0.0
2023-08-04,hgr katwa,enk,0.0
2023-08-05,cs murara,snel,0.0
2023-08-05,csr bakhita,nuru,0.0
2023-08-05,heal africa,snel,0.0
2023-08-05,hgr lubero,virunga,0.0
2023-08-05,hopital provincial,snel,0.0
2023-08-06,cclk,nuru,0.0
2023-08-06,csr bakhita,nuru,0.298056
2023-08-06,heal africa,snel,0.0
2023-08-06,hopital provincial,snel,0.0
2023-08-06,ngangi 3,virunga,13.645417
2023-08-07,cclk,nuru,0.0
2023-08-07,cs murara,snel,0.517222
2023-08-07,csr bakhita,nuru,0.0
2023-08-07,hgr beni,enk,0.0
2023-08-07,hopital provincial,snel,0.0
2023-08-07,ngangi 3,virunga,16.189722
2023-08-08,ch cbca bethesda ndosho,virunga,0.0
2023-08-08,csr bakhita,nuru,0.0
2023-08-08,hgr beni,enk,0.0
2023-08-08,hgr kirotshe,snel,0.0
2023-08-08,hgr kitatumba,enk,0.0
2023-08-08,ngangi 3,virunga,18.122222
2023-08-09,hgr beni,enk,0.0
2023-08-09,hgr lubero,virunga,0.0
2023-08-09,ngangi 3,virunga,16.078889
2023-08-10,ch cbca bethesda ndosho,virunga,0.091111
2023-08-10,cs murara,snel,1.709722
2023-08-10,hgr lubero,virunga,0.0
2023-08-11,ch cbca bethesda ndosho,virunga,0.191111
2023-08-11,hgr beni,enk,0.0
2023-08-11,hgr katwa,enk,0.0
2023-08-11,hgr kirotshe,snel,0.0
2023-08-12,heal africa,snel,0.180556
2023-08-12,hgr kirotshe,snel,0.0
2023-08-13,ch cbca bethesda ndosho,virunga,0.299444
2023-08-13,cs murara,snel,0.0
2023-08-13,csr bakhita,nuru,0.0
2023-08-13,hgr kirotshe,snel,0.0
2023-08-13,hgr kitatumba,enk,0.0
2023-08-14,csr bakhita,nuru,0.0
2023-08-14,heal africa,snel,0.0
2023-08-14,hgr beni,enk,0.0
2023-08-15,cclk,nuru,0.0
2023-08-15,ch matanda,enk,0.0
2023-08-15,heal africa,snel,0.0
2023-08-15,hgr beni,enk,0.0
2023-08-16,cclk,nuru,0.0
2023-08-16,heal africa,snel,0.025833
2023-08-16,hgr kitatumba,enk,0.583056
2023-08-16,hgr panzi,snel,0.0
2023-08-17,ch cbca bethesda ndosho,virunga,0.066389
2023-08-17,cs murara,snel,0.227778
2023-08-17,hgr beni,enk,0.0
2023-08-17,hgr kitatumba,enk,0.221111
2023-08-17,hgr panzi,snel,0.0
2023-08-18,ch cbca bethesda ndosho,virunga,0.046389
2023-08-18,ch matanda,enk,0.0
2023-08-18,cs murara,snel,0.551389
2023-08-18,heal africa,snel,0.260833
2023-08-18,hgr beni,enk,0.0
2023-08-18,hgr lubero,virunga,0.0
2023-08-19,cs murara,snel,0.113889
2023-08-19,heal africa,snel,0.042443
2023-08-19,hgr beni,enk,0.0
2023-08-19,ngangi 3,virunga,22.937639
2023-08-20,cs murara,snel,0.163889
2023-08-20,hgr katwa,enk,0.101667
2023-08-21,ch matanda,enk,0.0
2023-08-21,cs murara,snel,0.021528
2023-08-21,csr bakhita,nuru,0.0
2023-08-21,heal africa,snel,0.072222
2023-08-21,hgr kirotshe,snel,0.0
2023-08-21,hgr lubero,virunga,0.0
2023-08-21,hgr panzi,snel,0.0
2023-08-22,heal africa,snel,0.0
2023-08-22,hopital provincial,snel,0.0
2023-08-22,ngangi 3,virunga,10.953889
2023-08-23,ch cbca bethesda ndosho,virunga,0.0
2023-08-23,hgr kirotshe,snel,0.0
2023-08-23,ngangi 3,virunga,8.956389
2023-08-24,cs murara,snel,0.162222
2023-08-24,hgr kitatumba,enk,0.127778
2023-08-24,hgr lubero,virunga,0.0
2023-08-24,ngangi 3,virunga,4.243351
2023-08-25,cclk,nuru,0.0
2023-08-25,hgr beni,enk,0.067222
2023-08-26,ch cbca bethesda ndosho,virunga,0.018889
2023-08-26,heal africa,snel,0.091944
2023-08-26,hgr kitatumba,enk,0.114167
2023-08-26,hopital provincial,snel,0.0
2023-08-27,cclk,nuru,0.0
2023-08-27,ch matanda,enk,0.319444
2023-08-27,heal africa,snel,0.0
